"Startup_Name","Industry","Funding_Rounds","Investment_Amount__USD_","Valuation__USD_","Number_of_Investors","Country","Year_Founded","Growth_Rate____","Age","Year"
"Startup_4358","Fintech",9,2114005716.6,8101249049.03658,50,"Australia",2007-04-01,185.39,18,2007
"Startup_4359","SaaS",2,952578597.69,2811556835.62474,22,"Australia",2014-04-01,189.31,11,2014
"Startup_4360","Biotech",7,3120558651.41,13778365382.3632,48,"France",2003-04-01,105.14,22,2003
"Startup_4361","Blockchain",9,746504159.11,3445198007.43278,36,"USA",2012-04-01,108.76,13,2012
"Startup_4362","AI",8,3801251750.53,11513755961.7013,50,"USA",2000-04-01,185.93,25,2000
"Startup_4363","Blockchain",6,2400066947.26,5420829752.34641,34,"USA",2002-04-01,153.15,23,2002
"Startup_4364","Fintech",4,4813018669.77,22538466976.9671,19,"China",2012-04-01,100.93,13,2012
"Startup_4365","E-commerce",10,429375470.85,878178916.351483,10,"France",2023-04-01,69.33,2,2023
"Startup_4366","AI",4,572845983.87,2262032436.46153,24,"USA",2021-04-01,110.91,4,2021
"Startup_4367","AI",3,1721129200.56,4673278971.54606,9,"USA",2015-04-01,155.87,10,2015
"Startup_4368","Fintech",5,915087746.39,3702762998.94488,9,"India",2014-04-01,106.41,11,2014
"Startup_4369","AI",7,4217808491.72,17358128533.6352,12,"UK",2011-04-01,109.12,14,2011
"Startup_4370","E-commerce",5,2993903828.9,11825548172.015,15,"Singapore",2003-04-01,187.02,22,2003
"Startup_4371","EdTech",8,3129692596.88,5560945401.52494,8,"UK",2007-04-01,111.09,18,2007
"Startup_4372","HealthTech",9,2597334040.93,5289916061.38292,9,"India",2005-04-01,97.42,20,2005
"Startup_4373","HealthTech",6,4067258135.09,17968176913.5819,21,"Canada",2021-04-01,119.51,4,2021
"Startup_4374","Biotech",1,4415403910.65,14433340385.4557,15,"China",2021-04-01,172.4,4,2021
"Startup_4375","HealthTech",2,3199590307.82,8265196729.27733,5,"USA",2004-04-01,80.55,21,2004
"Startup_4376","Blockchain",10,3061293593.93,5588913017.74804,19,"Brazil",2003-04-01,108.7,22,2003
"Startup_4377","EdTech",9,2997401710.86,11100653242.8366,41,"Germany",2001-04-01,49.64,24,2001
"Startup_4378","Fintech",4,861156142.52,3935281947.74034,27,"Singapore",2004-04-01,187.78,21,2004
"Startup_4379","Blockchain",9,4645554143.05,9748143251.26689,32,"France",2017-04-01,24.25,8,2017
"Startup_4380","SaaS",6,3239595180.09,15341713197.387,46,"Singapore",2020-04-01,79.98,5,2020
"Startup_4381","Biotech",7,2306907343.3,3950542194.65846,8,"USA",2008-04-01,28.97,17,2008
"Startup_4382","HealthTech",3,4094748782.87,6639651218.49343,29,"Singapore",2020-04-01,108.06,5,2020
"Startup_4383","Blockchain",4,4876706218.58,21681586697.5607,5,"USA",2005-04-01,192.54,20,2005
"Startup_4384","SaaS",4,4414437692.18,7177649055.99389,40,"China",2010-04-01,174.11,15,2010
"Startup_4385","SaaS",6,4827026701.08,7972768360.59106,7,"USA",2006-04-01,165.43,19,2006
"Startup_4386","Blockchain",9,63338666.45,219391391.144031,39,"Australia",2022-04-01,107.62,3,2022
"Startup_4387","AI",5,1001300899.59,3091373008.67145,17,"UK",2021-04-01,110.85,4,2021
"Startup_4388","Biotech",7,4767807347.93,21230216402.644,2,"China",2020-04-01,138.82,5,2020
"Startup_4389","SaaS",1,713125806.52,2979562736.93702,27,"USA",2004-04-01,72.99,21,2004
"Startup_4390","Biotech",1,318219453.46,715120617.910032,37,"France",2003-04-01,12.68,22,2003
"Startup_4391","Fintech",1,4674143394.09,9515711223.98566,17,"France",2017-04-01,193.04,8,2017
"Startup_4392","SaaS",9,490802070.11,1511114132.79443,17,"India",2011-04-01,72.41,14,2011
"Startup_4393","SaaS",1,2413502361.76,10857004673.1043,44,"France",2005-04-01,171.06,20,2005
"Startup_4394","Fintech",9,980582092.56,2683702961.93364,44,"China",2015-04-01,39.5,10,2015
"Startup_4395","HealthTech",9,74231569.81,270346965.343957,10,"Brazil",2023-04-01,54.82,2,2023
"Startup_4396","Blockchain",9,3088963610.82,7445987112.12809,20,"India",2003-04-01,38.02,22,2003
"Startup_4397","Fintech",7,2010479142.39,8969224463.48879,43,"India",2006-04-01,130.6,19,2006
"Startup_4398","EdTech",10,1300862433.62,5029638270.86485,7,"Canada",2006-04-01,124.54,19,2006
"Startup_4399","AI",9,1537119093.87,6806553618.16571,30,"Singapore",2000-04-01,28.61,25,2000
"Startup_4400","Biotech",3,4584580792.82,13681082659.2727,21,"USA",2008-04-01,50.46,17,2008
"Startup_4401","Blockchain",6,4342238201,6698662505.22664,11,"India",2021-04-01,11.63,4,2021
"Startup_4402","EdTech",9,986098539.5,4356471660.19847,30,"India",2015-04-01,192.63,10,2015
"Startup_4403","Biotech",3,103089509.83,215981222.572516,48,"Germany",2021-04-01,191.56,4,2021
"Startup_4404","Fintech",7,2928877192.86,9186131449.21748,39,"India",2003-04-01,33.3,22,2003
"Startup_4405","HealthTech",2,4371587064.31,6874546684.74442,5,"France",2009-04-01,62.37,16,2009
"Startup_4406","Biotech",7,1401948210.54,2862505116.2556,47,"USA",2019-04-01,17.76,6,2019
"Startup_4407","Fintech",2,2920177104.83,4608528737.70547,40,"Australia",2023-04-01,74.28,2,2023
"Startup_4408","AI",8,3574843731.09,9297980442.06594,2,"USA",2004-04-01,30.34,21,2004
"Startup_4409","SaaS",9,1625754473.85,6071134035.46734,47,"Singapore",2000-04-01,139.56,25,2000
"Startup_4410","EdTech",1,1201321677.23,4616507374.19076,44,"Germany",2004-04-01,13.65,21,2004
"Startup_4411","HealthTech",8,4347827657.48,7164360688.33861,37,"France",2005-04-01,169.28,20,2005
"Startup_4412","E-commerce",1,682828411.8,2384718427.14778,45,"UK",2010-04-01,184.28,15,2010
"Startup_4413","Blockchain",8,2956901926.53,10832167775.4605,22,"Brazil",2019-04-01,133.54,6,2019
"Startup_4414","SaaS",10,3357710487.76,12858615704.2477,38,"Brazil",2023-04-01,138.5,2,2023
"Startup_4415","HealthTech",8,2347547495.31,8839384381.86453,30,"Australia",2023-04-01,178.27,2,2023
"Startup_4416","Biotech",3,1617392447.71,7356202070.12689,26,"China",2018-04-01,7.28,7,2018
"Startup_4417","E-commerce",3,4245699383.61,18048150582.1281,22,"France",2014-04-01,122.74,11,2014
"Startup_4418","Fintech",9,2528936133.98,6302849625.92488,15,"China",2019-04-01,109.08,6,2019
"Startup_4419","E-commerce",4,3579084024.65,17346319749.7254,49,"Germany",2001-04-01,32.27,24,2001
"Startup_4420","HealthTech",8,2448514865.63,8786844293.7876,11,"France",2007-04-01,182.79,18,2007
"Startup_4421","AI",5,1363879703.65,5657362463.58914,23,"USA",2017-04-01,85.68,8,2017
"Startup_4422","HealthTech",1,4851400925.37,19243954901.6661,31,"UK",2022-04-01,43.79,3,2022
"Startup_4423","SaaS",9,983522719.93,4695161363.13247,4,"India",2007-04-01,117.65,18,2007
"Startup_4424","SaaS",2,2164992634.93,9093053438.6189,5,"Germany",2009-04-01,75.76,16,2009
"Startup_4425","E-commerce",3,4064807707.94,13951366910.553,3,"China",2006-04-01,110.58,19,2006
"Startup_4426","AI",5,1505618258.77,6558932665.61865,13,"Germany",2021-04-01,186.5,4,2021
"Startup_4427","E-commerce",10,3976988277.4,10186058895.0626,2,"India",2003-04-01,46.25,22,2003
"Startup_4428","HealthTech",3,142264009.03,448872025.193315,7,"Singapore",2012-04-01,8.57,13,2012
"Startup_4429","E-commerce",7,3007252053.48,7708492796.98417,43,"China",2005-04-01,43.41,20,2005
"Startup_4430","Biotech",10,4422928259.78,12404772253.2291,21,"Brazil",2011-04-01,123.47,14,2011
"Startup_4431","E-commerce",7,1178387212.36,4245485478.71364,20,"Australia",2001-04-01,106.81,24,2001
"Startup_4432","SaaS",8,1190238363.29,1979484718.75261,45,"India",2004-04-01,115.78,21,2004
"Startup_4433","Biotech",2,2071823918.81,10184698781.5548,40,"Brazil",2007-04-01,187.8,18,2007
"Startup_4434","Fintech",5,1530675376.36,2538581323.44335,25,"Germany",2010-04-01,84.82,15,2010
"Startup_4435","HealthTech",7,3435509910.35,5752348231.90191,46,"China",2000-04-01,47.96,25,2000
"Startup_4436","SaaS",9,4676632077.13,22005310814.1458,17,"Singapore",2016-04-01,14.11,9,2016
"Startup_4437","Blockchain",1,149444630.82,651014437.262772,14,"UK",2007-04-01,160.2,18,2007
"Startup_4438","AI",1,1231806165.44,5975823742.7069,34,"Brazil",2001-04-01,70.82,24,2001
"Startup_4439","Biotech",8,2072029160.11,4308510434.59688,35,"Brazil",2020-04-01,119.92,5,2020
"Startup_4440","Fintech",7,2020501743.09,3409336128.77094,7,"Brazil",2012-04-01,65.84,13,2012
"Startup_4441","SaaS",2,4299665968.26,17781733441.6133,46,"Singapore",2001-04-01,107.95,24,2001
"Startup_4442","Blockchain",1,585995515.62,2859228848.68015,36,"Singapore",2002-04-01,96.31,23,2002
"Startup_4443","Fintech",5,2703441563.62,5977172160.73644,30,"Singapore",2004-04-01,107.73,21,2004
"Startup_4444","SaaS",5,4173780286.92,13844483382.1525,14,"Germany",2022-04-01,165.13,3,2022
"Startup_4445","HealthTech",8,2159116442.66,9199217278.99086,18,"Singapore",2018-04-01,48.6,7,2018
"Startup_4446","Biotech",3,3590498285.83,16196025100.2333,50,"France",2003-04-01,111.37,22,2003
"Startup_4447","EdTech",3,3372999968.94,7711710387.65276,17,"UK",2009-04-01,188.06,16,2009
"Startup_4448","EdTech",2,294346543.01,1232210397.38496,26,"Germany",2005-04-01,198.77,20,2005
"Startup_4449","Biotech",1,1674201864.85,5877129224.67031,34,"Singapore",2003-04-01,51.38,22,2003
"Startup_4450","AI",8,4023186913.07,19387107360.4661,39,"France",2016-04-01,29.64,9,2016
"Startup_4451","EdTech",2,1005170950.2,1578035376.57864,30,"China",2002-04-01,153.9,23,2002
"Startup_4452","E-commerce",1,533956265.36,1760589834.65511,38,"India",2013-04-01,42.17,12,2013
"Startup_4453","Fintech",6,1706932810.05,3647135221.81816,47,"France",2000-04-01,193.73,25,2000
"Startup_4454","E-commerce",9,1263724821.37,2765607835.20016,4,"Australia",2013-04-01,26.16,12,2013
"Startup_4455","EdTech",10,3947784237,13981926141.5469,48,"Australia",2004-04-01,190.11,21,2004
"Startup_4456","EdTech",5,714990115.8,3529956018.61234,19,"Germany",2004-04-01,63.04,21,2004
"Startup_4457","SaaS",7,2559041089.28,5431229079.64639,28,"Brazil",2004-04-01,44.96,21,2004
"Startup_4458","E-commerce",7,4319605997.72,6919281992.2266,45,"USA",2022-04-01,34.63,3,2022
"Startup_4459","HealthTech",8,2158114565.84,7145918901.01742,32,"USA",2001-04-01,159.29,24,2001
"Startup_4460","E-commerce",8,2796704699.08,4671103287.56526,24,"France",2018-04-01,63.83,7,2018
"Startup_4461","HealthTech",1,719920046.39,2842363549.47794,23,"UK",2020-04-01,125.27,5,2020
"Startup_4462","HealthTech",10,3598622044.7,6576227402.58192,1,"Canada",2022-04-01,114.42,3,2022
"Startup_4463","Fintech",5,2076806299.3,5346295961.92186,24,"UK",2019-04-01,24.81,6,2019
"Startup_4464","E-commerce",1,143512116.29,279412017.168141,39,"USA",2016-04-01,26.03,9,2016
"Startup_4465","EdTech",5,3087463048.98,12740881098.4241,12,"Australia",2011-04-01,76.59,14,2011
"Startup_4466","AI",3,1769156121.68,5315668789.23478,15,"Germany",2023-04-01,46.67,2,2023
"Startup_4467","HealthTech",6,4568831281.33,14889996129.5124,19,"India",2023-04-01,20.62,2,2023
"Startup_4468","Fintech",4,2904613224.65,4720982894.45355,44,"China",2021-04-01,139.48,4,2021
"Startup_4469","Blockchain",3,1016209248.28,4812681433.77652,37,"China",2022-04-01,103.58,3,2022
"Startup_4470","AI",2,2776184907.97,13576827677.6336,20,"UK",2012-04-01,28.82,13,2012
"Startup_4471","SaaS",9,1062036187.33,3162918578.19459,41,"China",2004-04-01,151.61,21,2004
"Startup_4472","AI",3,2882869170.78,12765162994.1228,36,"Germany",2013-04-01,74.59,12,2013
"Startup_4473","SaaS",7,1820079675.85,6585016095.54018,19,"China",2001-04-01,109.12,24,2001
"Startup_4474","E-commerce",6,2100278189.91,9055452391.35084,50,"UK",2021-04-01,42.46,4,2021
"Startup_4475","AI",5,4831207632.43,15083861701.0282,21,"China",2013-04-01,30.49,12,2013
"Startup_4476","Fintech",6,2611696350.43,10139681360.8507,42,"India",2011-04-01,175.26,14,2011
"Startup_4477","Blockchain",9,4105149424.75,7934674120.19802,31,"USA",2018-04-01,33.64,7,2018
"Startup_4478","Blockchain",2,2699316481.36,4520969449.90095,49,"USA",2012-04-01,103.42,13,2012
"Startup_4479","Blockchain",7,216195874.52,409057206.457706,43,"Australia",2016-04-01,132.78,9,2016
"Startup_4480","Fintech",10,3318866939.95,11700854065.9716,38,"India",2011-04-01,69.49,14,2011
"Startup_4481","Biotech",5,3418789005.03,6009877675.45829,30,"Canada",2003-04-01,56.75,22,2003
"Startup_4482","Blockchain",8,866735033,4163678780.3358,19,"France",2002-04-01,126.61,23,2002
"Startup_4483","Fintech",3,1977008234.79,7286529949.11362,9,"Canada",2019-04-01,79.05,6,2019
"Startup_4484","E-commerce",4,4772256328.49,7496140146.97053,32,"USA",2023-04-01,42.36,2,2023
"Startup_4485","SaaS",2,432917933.91,1832158478.87476,45,"Australia",2010-04-01,184.87,15,2010
"Startup_4486","E-commerce",4,2391613871.21,6283256115.25731,43,"Germany",2018-04-01,51.94,7,2018
"Startup_4487","HealthTech",5,1168946607.46,4621744114.16031,20,"Germany",2009-04-01,168.2,16,2009
"Startup_4488","E-commerce",8,391392281.51,811220160.875027,20,"Canada",2005-04-01,192.19,20,2005
"Startup_4489","AI",5,4531356744.36,22606190897.0012,6,"France",2001-04-01,46.65,24,2001
"Startup_4490","EdTech",1,2565478114.63,7950703240.37997,30,"Australia",2009-04-01,169.34,16,2009
"Startup_4491","EdTech",10,4941467888.1,17503197065.0752,39,"Singapore",2020-04-01,66.3,5,2020
"Startup_4492","E-commerce",6,191881749.6,425109028.926312,47,"USA",2018-04-01,118.46,7,2018
"Startup_4493","AI",7,1739304177.37,8466329697.93352,36,"Singapore",2004-04-01,12.81,21,2004
"Startup_4494","SaaS",5,3202139240.81,8046260990.116,45,"Singapore",2015-04-01,139.19,10,2015
"Startup_4495","Fintech",7,203296680.68,444819841.22259,20,"Singapore",2002-04-01,113.13,23,2002
"Startup_4496","SaaS",2,1941897310.31,3032007643.04572,48,"Singapore",2012-04-01,50.98,13,2012
"Startup_4497","Biotech",9,1995605648.83,3671133708.13581,37,"Brazil",2011-04-01,41.06,14,2011
"Startup_4498","AI",4,3422999731.29,7999911618.11569,38,"Australia",2016-04-01,149.83,9,2016
"Startup_4499","EdTech",4,26347698.91,119680941.136851,26,"UK",2012-04-01,198.35,13,2012
"Startup_4500","HealthTech",7,2102833660.44,8834522753.16928,12,"Canada",2022-04-01,129.22,3,2022
"Startup_4501","EdTech",1,2712448941.67,10439928170.0124,4,"USA",2002-04-01,109.15,23,2002
"Startup_4502","Fintech",10,982537905.44,2369145092.00028,24,"Singapore",2010-04-01,24.52,15,2010
"Startup_4503","EdTech",9,2534842520.13,9783711268.14019,33,"UK",2020-04-01,88.31,5,2020
"Startup_4504","EdTech",2,1634868427.3,7710066692.49909,7,"Germany",2021-04-01,103.23,4,2021
"Startup_4505","Biotech",3,4747526709.11,7406672660.46788,44,"Singapore",2019-04-01,172.93,6,2019
"Startup_4506","E-commerce",7,930297215.75,2477920630.60027,25,"USA",2003-04-01,196.5,22,2003
"Startup_4507","E-commerce",7,1764278739,3208929584.47559,9,"Brazil",2003-04-01,29.09,22,2003
"Startup_4508","EdTech",6,898716519.2,2759713990.23831,44,"Germany",2008-04-01,66.55,17,2008
"Startup_4509","SaaS",7,2479930474.26,6089886526.26469,12,"Australia",2010-04-01,81.2,15,2010
"Startup_4510","HealthTech",2,3743744832.66,9853593692.1247,44,"UK",2009-04-01,79.32,16,2009
"Startup_4511","EdTech",4,4002827123.12,13156456849.9294,35,"India",2009-04-01,70.19,16,2009
"Startup_4512","Biotech",1,3225583051.98,8140584616.82322,41,"Singapore",2011-04-01,85.4,14,2011
"Startup_4513","Biotech",9,2675141596.16,13275475894.4277,42,"France",2003-04-01,183.58,22,2003
"Startup_4514","EdTech",10,4336253101.7,18446002629.3933,8,"China",2021-04-01,79.19,4,2021
"Startup_4515","SaaS",2,1685610034.4,5032504409.68072,33,"India",2017-04-01,189.17,8,2017
"Startup_4516","SaaS",8,937416484.37,3197189634.79829,35,"USA",2005-04-01,101.15,20,2005
"Startup_4517","Blockchain",8,3536120556.5,8823699232.97674,26,"Singapore",2011-04-01,12.34,14,2011
"Startup_4518","Biotech",8,3060594034.48,12722948016.9384,21,"USA",2014-04-01,105.33,11,2014
"Startup_4519","SaaS",1,3156552215.26,9684170956.92218,14,"Australia",2001-04-01,75.86,24,2001
"Startup_4520","Fintech",1,4115194247.14,10100300286.0739,48,"Brazil",2021-04-01,13.06,4,2021
"Startup_4521","HealthTech",9,3994898813.27,12254740217.2643,22,"India",2023-04-01,118.49,2,2023
"Startup_4522","Biotech",2,4798619883.6,21468922760.3054,49,"UK",2002-04-01,110.12,23,2002
"Startup_4523","Fintech",6,649534755.32,2488374832.11545,14,"France",2021-04-01,147.45,4,2021
"Startup_4524","Blockchain",10,3438434889.86,12966796022.0445,29,"Germany",2010-04-01,154.58,15,2010
"Startup_4525","Biotech",2,4179956638.34,20086483645.7973,46,"India",2003-04-01,76.2,22,2003
"Startup_4526","HealthTech",8,3325266798.75,6794263983.45352,33,"France",2000-04-01,172.38,25,2000
"Startup_4527","Fintech",1,2742939618.03,13059281851.2341,44,"USA",2007-04-01,11.71,18,2007
"Startup_4528","AI",8,1827745753.22,3142136296.26834,47,"Germany",2016-04-01,10.99,9,2016
"Startup_4529","Fintech",7,1808855238.86,4703650622.11482,38,"India",2012-04-01,117.42,13,2012
"Startup_4530","HealthTech",3,1933076339.38,5024049540.49198,49,"Singapore",2012-04-01,12.79,13,2012
"Startup_4531","Blockchain",7,2552326461.45,12114427915.6416,4,"UK",2016-04-01,66.66,9,2016
"Startup_4532","SaaS",6,1713102858.39,4800700402.02429,34,"China",2021-04-01,98.21,4,2021
"Startup_4533","SaaS",4,3208385750.13,8202755912.90542,10,"India",2012-04-01,197.72,13,2012
"Startup_4534","EdTech",1,4775012451.88,18763630096.8551,2,"France",2008-04-01,49.6,17,2008
"Startup_4535","Blockchain",8,2804355933.44,5317941690.40626,35,"India",2017-04-01,13.29,8,2017
"Startup_4536","Fintech",4,3339919227.92,5471910311.17157,47,"Canada",2023-04-01,157.07,2,2023
"Startup_4537","HealthTech",10,929001000.69,2378759892.40069,13,"Canada",2022-04-01,173.9,3,2022
"Startup_4538","EdTech",5,4134355181.84,15600040518.3274,35,"UK",2015-04-01,83.44,10,2015
"Startup_4539","Fintech",1,2552382745.89,6017448200.31757,18,"China",2020-04-01,39.87,5,2020
"Startup_4540","Fintech",4,3331241486.98,9558255547.59485,28,"France",2021-04-01,21.84,4,2021
"Startup_4541","Fintech",1,3045291284.49,5266934928.53594,29,"France",2008-04-01,158.77,17,2008
"Startup_4542","E-commerce",3,2710506012.85,10708413470.5664,50,"Singapore",2014-04-01,70.83,11,2014
"Startup_4543","Fintech",10,4228675227.4,16401258184.5935,33,"Australia",2003-04-01,86.81,22,2003
"Startup_4544","Fintech",2,28751037.65,118315536.369362,15,"Singapore",2020-04-01,132.38,5,2020
"Startup_4545","EdTech",9,2162773601.57,8533869161.50565,14,"India",2014-04-01,95.22,11,2014
"Startup_4546","EdTech",9,4145843628.7,6971270668.35996,12,"India",2022-04-01,199.86,3,2022
"Startup_4547","Biotech",8,1660897225.73,7380165584.33125,27,"France",2000-04-01,89.39,25,2000
"Startup_4548","Biotech",1,227238976.39,855265837.566034,50,"China",2018-04-01,20.1,7,2018
"Startup_4549","HealthTech",8,3223336592.29,5185430745.26633,49,"China",2019-04-01,61.34,6,2019
"Startup_4550","AI",8,2644193423.57,9542957635.66721,19,"India",2007-04-01,13.18,18,2007
"Startup_4551","Biotech",7,106220514.99,343083829.34829,13,"Germany",2009-04-01,161.88,16,2009
"Startup_4552","E-commerce",1,1974846800.94,6558914706.78355,32,"Australia",2001-04-01,82.76,24,2001
"Startup_4553","SaaS",1,382772083.94,1883302517.90593,23,"France",2016-04-01,55.07,9,2016
"Startup_4554","E-commerce",7,2387552816.19,7283203633.26265,24,"Singapore",2010-04-01,182.71,15,2010
"Startup_4555","Fintech",1,4336325240.54,9272559697.27048,36,"India",2005-04-01,137.47,20,2005
"Startup_4556","AI",10,4272540778.69,20375479892.9359,15,"Singapore",2017-04-01,183.08,8,2017
"Startup_4557","Biotech",10,1218094176.44,3376289962.07237,21,"Singapore",2018-04-01,134.38,7,2018
"Startup_4558","EdTech",1,302923365.28,1065921195.89793,27,"India",2016-04-01,128.94,9,2016
"Startup_4559","Blockchain",10,2526090955.85,3951220023.81923,17,"China",2023-04-01,81.22,2,2023
"Startup_4560","SaaS",9,2510529081.8,3883596079.99113,34,"France",2021-04-01,192.65,4,2021
"Startup_4561","Blockchain",3,456881528.45,785909396.929568,23,"UK",2005-04-01,9.23,20,2005
"Startup_4562","SaaS",8,1565044664.29,2625411228.91586,43,"UK",2002-04-01,11.68,23,2002
"Startup_4563","SaaS",8,1226570490.05,1915904280.28149,20,"France",2013-04-01,98.31,12,2013
"Startup_4564","Fintech",10,1576961510.04,4252698588.69646,24,"Brazil",2003-04-01,34.66,22,2003
